,Unnamed: 0,ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,longest_unpaid_streak,total_bill,total_paid,avg_pay_ratio
120,18474,18475,210000.0,2,1,47,-1,-1,-1,-1,-1,-1,2295.0,561.0,2607.0,3586.0,3676.0,4095.0,566.0,2617.0,3591.0,3680.0,4095.0,8699.0,1,-1,16820.0,23248.0,1.0030461866168412
121,19316,19317,320000.0,2,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,111.0,0.0,288.0,0.0,0.0,111.0,0.0,288.0,1200.0,0,-2,399.0,1599.0,1.0
122,1777,1778,40000.0,3,1,43,0,0,0,0,0,0,41094.0,36554.0,37568.0,38314.0,39141.0,40231.0,1611.0,1625.0,1371.0,1444.0,1765.0,1283.0,1,0,232902.0,9099.0,0.04077476983627061
123,21117,21118,360000.0,1,1,44,-2,-2,-2,-2,-2,-2,188.0,1610.0,1088.0,7870.0,5988.0,342.0,1610.0,1088.0,7870.0,5988.0,342.0,7159.0,1,-2,17086.0,24057.0,1.0
124,143,144,170000.0,2,2,29,-2,-2,-2,-2,-2,-2,12159.0,10000.0,10000.0,10000.0,9983.0,15846.0,10000.0,10000.0,10000.0,9983.0,15863.0,10000.0,0,-2,67988.0,65846.0,1.0002145651899532
125,24858,24859,230000.0,2,1,36,0,0,0,0,0,0,218205.0,217665.0,201440.0,192978.0,110055.0,100857.0,7859.0,7750.0,6246.0,2500.0,2600.0,1300.0,0,0,1041200.0,28255.0,0.031088061780497517
126,10437,10438,50000.0,3,2,40,0,0,0,0,0,0,52828.0,93362.0,46645.0,19114.0,19341.0,20047.0,3000.0,2403.0,6700.0,1000.0,1000.0,2000.0,0,0,251337.0,16103.0,0.10715291642211518
127,22759,22760,460000.0,1,1,40,3,2,2,3,3,3,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,0.0,0.0,0.0,0.0,0.0,200.0,1,3,15900.0,200.0,0.0
128,23176,23177,290000.0,2,1,35,0,0,-1,-1,-1,0,32485.0,21080.0,430.0,430.0,12715.0,16895.0,10000.0,430.0,430.0,12715.0,5000.0,15000.0,0,0,84035.0,43575.0,0.7540657695454624
129,14184,14185,130000.0,1,2,28,-1,-1,-1,-1,-2,-2,500.0,0.0,35660.0,-20.0,-20.0,-20.0,0.0,35660.0,0.0,0.0,0.0,5350.0,0,-1,36100.0,41010.0,0.4
130,1112,1113,90000.0,2,1,24,0,0,0,0,0,0,84148.0,79847.0,75576.0,75266.0,74431.0,68399.0,5006.0,4007.0,5006.0,4003.0,3014.0,4007.0,0,0,457667.0,25043.0,0.05601429649148176
131,22768,22769,60000.0,3,1,44,-1,0,0,0,0,0,63236.0,64683.0,66510.0,58622.0,47317.0,48726.0,2500.0,3000.0,2292.0,1526.0,2000.0,2000.0,1,0,349094.0,13318.0,0.03923007878290598
132,27014,27015,220000.0,1,2,38,0,0,0,0,0,0,209044.0,211453.0,217237.0,198681.0,202479.0,206221.0,7705.0,9656.0,7189.0,7404.0,7490.0,7517.0,0,0,1245115.0,46961.0,0.03799163038959495
133,17034,17035,10000.0,2,1,24,0,0,0,0,0,0,6902.0,7922.0,8939.0,9533.0,9692.0,9829.0,1142.0,1159.0,1140.0,692.0,829.0,1000.0,1,0,52817.0,5962.0,0.10982760456665112
134,10582,10583,80000.0,3,2,54,0,0,0,-1,-1,-1,12011.0,10484.0,12190.0,4000.0,0.0,4000.0,3794.0,6000.0,6500.0,0.0,4000.0,0.0,0,0,42685.0,20294.0,0.8958183007256026
135,6937,6938,200000.0,2,2,27,1,2,2,2,2,2,112050.0,115353.0,112099.0,118764.0,120780.0,123710.0,6501.0,0.0,10000.0,4001.0,5000.0,0.0,0,2,702756.0,25502.0,0.0428202982774839
136,11599,11600,50000.0,2,1,57,0,0,-1,0,0,0,53320.0,52754.0,27231.0,26852.0,27820.0,25529.0,1300.0,50499.0,1000.0,1500.0,1500.0,1000.0,0,0,213506.0,56799.0,0.4058051885235687
137,22604,22605,440000.0,2,2,42,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,17297.0,0.0,13497.0,0.0,0.0,17297.0,0.0,13497.0,0.0,0,1,30794.0,30794.0,1.0
138,23956,23957,20000.0,1,2,23,0,0,0,0,0,0,10242.0,18778.0,19065.0,18025.0,17414.0,17068.0,10000.0,1300.0,1300.0,609.0,700.0,1809.0,0,0,100592.0,15718.0,0.1497664380908193
139,28300,28301,50000.0,2,1,42,0,0,0,0,0,0,48706.0,49704.0,50851.0,50868.0,12003.0,9679.0,1809.0,1956.0,2234.0,369.0,330.0,343.0,0,0,221811.0,7041.0,0.03672302353405134
140,20734,20735,120000.0,1,1,49,0,0,0,0,0,0,10105.0,114804.0,117262.0,117427.0,116637.0,115794.0,106000.0,5800.0,5700.0,4400.0,8421.0,0.0,0,0,592029.0,130321.0,0.22635266291429326
141,28641,28642,150000.0,2,1,33,1,2,2,2,2,2,5607.0,6565.0,6334.0,9058.0,8823.0,7458.0,1200.0,0.0,2823.0,0.0,3530.0,0.0,1,2,43845.0,7553.0,0.19355259108853637
142,27954,27955,200000.0,3,1,26,0,0,0,0,0,0,201642.0,202486.0,197888.0,145078.0,137272.0,131447.0,7671.0,6210.0,4500.0,4200.0,6200.0,4200.0,1,0,1015813.0,32981.0,0.035609354672074225
143,12600,12601,50000.0,3,1,55,0,0,2,0,0,2,42067.0,45127.0,44106.0,44839.0,47634.0,46718.0,4055.0,0.0,1767.0,3683.0,0.0,1817.0,0,2,270491.0,11322.0,0.041316778734658145
144,13743,13744,260000.0,1,2,29,2,2,2,2,2,2,2497.0,2497.0,2497.0,2497.0,2497.0,2497.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,14982.0,0.0,0.0
145,6849,6850,70000.0,2,2,55,0,0,0,0,0,0,67572.0,58969.0,57625.0,45675.0,46236.0,46758.0,2124.0,2311.0,1622.0,1674.0,1677.0,1697.0,0,0,322835.0,11105.0,0.03674117781020877
146,7363,7364,150000.0,2,1,28,-1,-1,-1,0,0,0,108.0,-218.0,63174.0,43374.0,43950.0,44501.0,0.0,65748.0,1537.0,1585.0,1597.0,1615.0,0,0,194889.0,72082.0,0.22962622567145557
147,8974,8975,290000.0,1,2,37,2,0,0,0,0,0,131279.0,134113.0,136948.0,139674.0,142793.0,162091.0,4700.0,4800.0,4735.0,5100.0,21500.0,6000.0,1,2,846898.0,46835.0,0.05447056384345204
148,25752,25753,120000.0,3,2,31,1,2,0,0,0,0,122806.0,119325.0,112976.0,63658.0,38495.0,38226.0,15.0,3500.0,2000.0,1500.0,1500.0,5000.0,0,2,495486.0,13515.0,0.028146006948631508
149,4639,4640,230000.0,3,2,39,1,2,0,0,0,-2,11391.0,10923.0,13554.0,12134.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0,2,48002.0,3200.0,0.4472185332743102
150,10167,10168,10000.0,2,2,22,-1,-1,-1,-1,-1,-1,528.0,0.0,264.0,264.0,264.0,264.0,0.0,264.0,264.0,264.0,264.0,1056.0,1,-1,1584.0,2112.0,1.0
151,26667,26668,20000.0,2,2,26,0,0,0,-2,-2,-1,18838.0,15349.0,0.0,0.0,0.0,19125.0,1200.0,0.0,0.0,0.0,19125.0,1000.0,0,0,53312.0,21325.0,0.8156361977979021
152,15003,15004,50000.0,2,1,27,-1,-1,-1,-1,-1,-1,492.0,492.0,492.0,492.0,492.0,470.0,493.0,493.0,493.0,493.0,471.0,7739.0,0,-1,2930.0,10182.0,1.002051548175056
153,20169,20170,200000.0,2,1,33,0,0,0,0,0,0,84064.0,85935.0,55548.0,134719.0,152290.0,152470.0,5935.0,5548.0,84719.0,23050.0,7470.0,5624.0,0,0,665026.0,132346.0,0.19962954467779392
154,28993,28994,480000.0,1,1,39,0,0,0,-1,0,0,98569.0,106660.0,400000.0,66270.0,80274.0,82160.0,10620.0,302000.0,66270.0,15000.0,3044.0,30042.0,1,0,833933.0,426976.0,0.41569567734627766
155,18903,18904,140000.0,1,2,28,-1,-1,-1,-1,-1,-1,7588.0,15557.0,18886.0,9476.0,5040.0,6070.0,17015.0,19030.0,10000.0,10000.0,6100.0,22000.0,0,-1,62617.0,84145.0,1.229142296366686
156,10732,10733,260000.0,4,2,32,0,0,0,0,0,0,169734.0,168207.0,155963.0,148701.0,141039.0,143838.0,6568.0,6025.0,5703.0,5123.0,5148.0,5368.0,1,0,927482.0,33935.0,0.037628752750920764
157,772,773,20000.0,2,1,33,0,0,0,0,0,0,11026.0,9535.0,10510.0,10472.0,10140.0,10101.0,1174.0,1149.0,501.0,356.0,507.0,458.0,0,0,61784.0,4145.0,0.07311863522312319
158,21984,21985,30000.0,3,2,28,-1,-1,-1,-1,-1,2,8432.0,25460.0,557.0,1299.0,600.0,450.0,25460.0,1000.0,1306.0,600.0,0.0,11961.0,0,2,36798.0,40327.0,0.9601441794060616
159,17463,17464,140000.0,2,1,40,-1,-1,-1,-1,-1,0,815.0,8397.0,390.0,390.0,780.0,390.0,8419.0,390.0,390.0,780.0,0.0,390.0,1,0,11162.0,10369.0,0.8005239966654758
160,3343,3344,300000.0,2,1,27,0,0,0,0,0,0,286321.0,283547.0,578971.0,293063.0,296677.0,230338.0,20000.0,12003.0,10524.0,11238.0,8814.0,9463.0,1,0,1968917.0,72042.0,0.040664420847442304
161,1255,1256,70000.0,3,2,28,1,2,0,0,0,0,68970.0,67308.0,68582.0,68361.0,68060.0,68223.0,0.0,3005.0,2546.0,2602.0,2430.0,2659.0,0,2,409504.0,13242.0,0.030981815661478767
162,9124,9125,330000.0,1,1,37,-2,-2,-2,-1,-1,-1,18807.0,15865.0,34284.0,2780.0,20247.0,1806.0,2087.0,10054.0,2840.0,21101.0,1814.0,1861.0,1,-1,93789.0,39757.0,0.6985990523714494
163,661,662,90000.0,2,1,40,0,0,0,-1,-1,-1,42856.0,44925.0,0.0,787.0,1457.0,0.0,3114.0,0.0,787.0,1457.0,0.0,0.0,1,0,90025.0,5358.0,0.8138631051752923
164,20250,20251,100000.0,2,1,52,0,0,0,0,0,0,39555.0,40550.0,41587.0,42602.0,43327.0,47950.0,1955.0,1992.0,2007.0,1732.0,5506.0,0.0,0,0,255571.0,13192.0,0.05960503024119237
165,11061,11062,70000.0,2,1,45,0,0,0,0,0,0,31218.0,32321.0,41713.0,42233.0,43288.0,46001.0,1608.0,10000.0,1511.0,1735.0,3600.0,0.0,1,0,236774.0,18454.0,0.08872032436251184
166,847,848,50000.0,2,3,42,2,0,0,2,0,0,47647.0,50232.0,50510.0,32177.0,29530.0,29789.0,3700.0,3700.0,0.0,1072.0,1500.0,1132.0,1,2,239885.0,11104.0,0.046713454065301044
167,18191,18192,50000.0,3,1,45,0,0,0,0,0,0,43469.0,44462.0,45510.0,46501.0,47119.0,47321.0,2015.0,2063.0,2054.0,1672.0,1946.0,1700.0,0,0,274382.0,11450.0,0.04228588074933388
168,14108,14109,60000.0,2,2,23,0,0,0,2,2,0,27104.0,28179.0,30586.0,30885.0,30268.0,30103.0,1500.0,2867.0,1080.0,0.0,1319.0,2200.0,0,2,177125.0,8966.0,0.045150297570484735
169,21509,21510,30000.0,2,1,23,6,5,4,4,3,2,40439.0,37936.0,36489.0,33971.0,31632.0,28677.0,0.0,1011.0,0.0,0.0,0.0,2405.0,1,6,209144.0,3416.0,0.005541396037161884
170,1636,1637,50000.0,2,1,49,0,0,0,0,0,0,49816.0,49749.0,48589.0,59469.0,20239.0,20059.0,3000.0,2000.0,1900.0,1004.0,1600.0,700.0,0,0,247921.0,10204.0,0.052557121328540624
171,27810,27811,30000.0,2,2,25,0,0,0,0,0,0,14045.0,15363.0,16108.0,17888.0,16505.0,16511.0,1555.0,1300.0,4894.0,1000.0,800.0,2200.0,0,0,96420.0,11749.0,0.11291078632871629
172,8154,8155,80000.0,2,2,30,0,0,0,-2,-2,-2,79813.0,82150.0,0.0,0.0,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0,0,161963.0,3750.0,0.8091296409007912
173,8498,8499,10000.0,2,2,34,0,0,0,0,0,0,8097.0,9109.0,10125.0,10327.0,10552.0,18836.0,1151.0,2167.0,369.0,391.0,436.0,200.0,0,0,67046.0,4714.0,0.08726331341605915
174,18525,18526,70000.0,2,2,22,0,0,0,2,0,0,32845.0,31377.0,31420.0,30940.0,24765.0,25942.0,3100.0,6000.0,1125.0,1300.0,3000.0,2500.0,0,2,177289.0,17025.0,0.09885127558990271
175,904,905,80000.0,2,2,40,2,0,0,0,2,2,57364.0,58637.0,59863.0,62860.0,63976.0,63293.0,2200.0,2200.0,4000.0,1777.0,0.0,2000.0,0,2,365993.0,12177.0,0.03313581307513418
176,21595,21596,60000.0,1,2,24,0,0,0,0,0,0,57802.0,58960.0,60862.0,59279.0,59176.0,58128.0,2960.0,2866.0,2279.0,2276.0,2128.0,2237.0,0,0,354207.0,14746.0,0.04216187714494088
177,15498,15499,280000.0,2,1,31,0,0,0,0,0,0,235937.0,178376.0,183488.0,188165.0,99133.0,101547.0,7000.0,8000.0,8000.0,5000.0,4003.0,5000.0,0,0,986646.0,37003.0,0.04304317344696611
178,5941,5942,30000.0,2,1,30,0,0,0,2,0,0,25156.0,25949.0,28478.0,27754.0,28186.0,30240.0,1500.0,3000.0,0.0,1001.0,2500.0,1200.0,0,2,165763.0,9201.0,0.05626724298090846
179,26148,26149,80000.0,2,2,36,2,2,2,0,0,0,82177.0,89893.0,80774.0,80082.0,78545.0,76742.0,10096.0,0.0,3800.0,3125.0,2783.0,3000.0,1,2,488213.0,22804.0,0.04716262839675088
180,29093,29094,330000.0,2,2,59,0,0,0,0,0,0,130797.0,112383.0,79505.0,80589.0,76180.0,61693.0,20000.0,3500.0,19000.0,15000.0,3000.0,2139.0,0,0,541147.0,62639.0,0.1406558782245993
181,5618,5619,180000.0,2,1,35,0,0,0,0,0,0,174635.0,173281.0,175102.0,134494.0,135881.0,124651.0,8155.0,8199.0,4960.0,5404.0,4686.0,4563.0,0,0,918044.0,35967.0,0.04162568879453918
182,22966,22967,30000.0,1,2,25,0,0,0,0,0,0,26417.0,27421.0,28573.0,29222.0,28451.0,27270.0,1448.0,1600.0,1500.0,1000.0,1000.0,1200.0,0,0,167354.0,7748.0,0.04639056710795892
183,28802,28803,140000.0,1,2,34,-1,-1,-2,-2,-1,0,1500.0,0.0,0.0,0.0,6400.0,11400.0,0.0,0.0,0.0,6400.0,5000.0,1000.0,0,0,19300.0,12400.0,0.887719298245614
184,3217,3218,320000.0,3,2,52,0,0,0,0,0,0,31858.0,33562.0,35119.0,36886.0,38756.0,40543.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,0,216724.0,30000.0,0.13584840060764097
185,10475,10476,260000.0,2,1,46,-2,-2,-2,-2,-2,-2,0.0,135.0,0.0,0.0,109.0,945.0,135.0,0.0,0.0,109.0,945.0,9300.0,0,-2,1189.0,10489.0,1.0
186,28211,28212,250000.0,1,1,40,-1,-1,-1,-1,0,-1,2971.0,1737.0,3989.0,11577.0,11377.0,500.0,1737.0,3989.0,11577.0,0.0,500.0,25841.0,0,0,32151.0,43644.0,0.8
187,4816,4817,50000.0,2,2,31,0,0,0,0,0,0,40019.0,20394.0,19597.0,17830.0,18397.0,19064.0,2006.0,1519.0,1000.0,1000.0,1000.0,1000.0,0,0,135301.0,7525.0,0.06775419088743204
188,24098,24099,250000.0,2,2,26,0,0,0,0,0,0,123148.0,135439.0,42090.0,61558.0,80894.0,93938.0,15447.0,12004.0,21558.0,20894.0,15000.0,20000.0,0,0,537067.0,104903.0,0.23348489029507474
189,21599,21600,50000.0,2,2,22,1,2,2,2,0,0,38633.0,36378.0,33533.0,28591.0,28390.0,28739.0,500.0,2231.0,1500.0,1300.0,1700.0,800.0,0,2,194264.0,8031.0,0.047536789625374276
190,22734,22735,210000.0,1,2,32,-2,-2,-2,-2,-2,-2,524.0,4581.0,248.0,1448.0,398.0,150.0,4581.0,300.0,1448.0,398.0,150.0,2043.0,0,-2,7349.0,8920.0,1.0419354838709678
191,17264,17265,240000.0,2,1,46,0,0,0,0,-2,-2,177221.0,169897.0,166064.0,0.0,0.0,0.0,7053.0,6520.0,0.0,0.0,0.0,0.0,1,0,513182.0,13573.0,0.6161550717622413
192,8134,8135,50000.0,3,1,35,2,2,2,2,0,0,49873.0,50796.0,49727.0,21826.0,10208.0,10100.0,2200.0,568.0,0.0,516.0,400.0,300.0,1,2,192530.0,3984.0,0.028977082549252207
193,20731,20732,50000.0,3,1,45,0,0,0,0,0,0,29287.0,29875.0,15028.0,5639.0,6389.0,7130.0,1600.0,1700.0,1250.0,1000.0,1000.0,1000.0,0,0,93348.0,7550.0,0.13702412754707274
194,13649,13650,500000.0,1,2,29,-1,-1,-1,-1,-1,-1,8898.0,1276.0,24031.0,41305.0,5405.0,32310.0,1283.0,24174.0,41306.0,5455.0,36914.0,12457.0,0,-1,113225.0,121589.0,1.0326412056328156
195,7872,7873,310000.0,1,1,25,0,0,0,0,0,0,184538.0,153625.0,142810.0,125869.0,107986.0,83461.0,5019.0,3872.0,3147.0,2912.0,5109.0,1604.0,0,0,798289.0,21663.0,0.034593254861148365
196,26819,26820,280000.0,1,2,30,-2,-2,-2,-2,-2,-2,3310.0,-6.0,4759.0,996.0,0.0,1199.0,0.0,4765.0,996.0,0.0,1199.0,909.0,0,-2,10258.0,7869.0,0.8002521538138264
197,11565,11566,290000.0,1,2,41,-2,-2,-2,-2,-2,-2,3394.0,-186.0,37392.0,6106.0,14839.0,11209.0,0.0,37578.0,6136.0,14913.0,11264.0,2296.0,0,-2,72754.0,72187.0,0.8039562312974565
198,27386,27387,140000.0,2,2,44,2,0,0,0,0,0,84371.0,85119.0,86901.0,89583.0,90432.0,92332.0,3046.0,3153.0,4126.0,3231.0,3351.0,3400.0,1,2,528738.0,20307.0,0.038029430633428576
199,12739,12740,20000.0,2,2,30,0,0,0,0,0,-2,28674.0,15491.0,16299.0,16428.0,0.0,0.0,1392.0,1200.0,329.0,0.0,0.0,8644.0,0,0,76892.0,11565.0,0.4367019119702582
200,15982,15983,30000.0,3,1,46,0,0,0,0,0,2,9847.0,10857.0,11877.0,12891.0,13960.0,14082.0,1181.0,1201.0,1215.0,1284.0,490.0,0.0,0,2,73514.0,5371.0,0.08618452662921597
201,5568,5569,50000.0,2,1,24,0,0,0,0,0,0,17961.0,18689.0,19284.0,19517.0,19193.0,18848.0,1700.0,1600.0,1200.0,1000.0,1000.0,1200.0,0,0,113492.0,7700.0,0.06811523038323408
202,9882,9883,70000.0,3,1,47,1,-2,-1,2,0,0,30950.0,33087.0,42935.0,28346.0,27279.0,28976.0,3107.0,48323.0,0.0,2001.0,3000.0,3003.0,0,2,191573.0,59434.0,0.2792566121872194
203,11187,11188,200000.0,2,1,39,-1,2,-1,-1,-1,-1,3603.0,272.0,5881.0,0.0,3331.0,0.0,0.0,5881.0,20.0,3331.0,0.0,8447.0,0,2,13087.0,17679.0,0.8
204,6099,6100,60000.0,2,1,30,0,0,0,0,0,0,59533.0,61276.0,61117.0,25254.0,26237.0,26752.0,3300.0,1900.0,1100.0,3000.0,1011.0,5000.0,0,0,260169.0,15311.0,0.05612679355990542
205,7117,7118,30000.0,2,1,35,-1,-1,2,0,0,0,11359.0,27657.0,26745.0,27345.0,25300.0,0.0,27657.0,0.0,1000.0,0.0,0.0,0.0,0,2,118406.0,28657.0,0.40731395136222337
206,6308,6309,70000.0,1,2,28,0,0,0,0,0,0,20335.0,21699.0,22460.0,20345.0,42123.0,19852.0,2000.0,1500.0,3000.0,721.0,1200.0,2000.0,0,0,146814.0,10421.0,0.07679515391807915
207,6438,6439,110000.0,2,3,54,-1,-1,-1,-1,-1,2,316.0,316.0,632.0,150.0,632.0,166.0,316.0,632.0,150.0,632.0,0.0,0.0,0,2,2212.0,1730.0,0.8
208,8482,8483,30000.0,1,2,27,-1,-1,-1,-1,-1,-1,7843.0,2670.0,2670.0,2670.0,10302.0,15643.0,2670.0,2670.0,2670.0,10302.0,15643.0,9947.0,0,-1,41798.0,43902.0,1.0
209,5357,5358,270000.0,1,2,27,-1,-1,-1,0,-1,-1,2016.0,1183.0,1307.0,800.0,4098.0,1181.0,2000.0,2500.0,0.0,4100.0,1200.0,5000.0,0,0,10585.0,14800.0,1.1239941063723333
210,18279,18280,190000.0,1,1,54,0,0,0,0,0,0,187295.0,186189.0,186002.0,170873.0,98013.0,94600.0,7000.0,7962.0,7000.0,3417.0,3463.0,3357.0,0,0,922972.0,32199.0,0.03856755651737025
211,18870,18871,50000.0,2,2,27,0,0,0,0,0,0,20762.0,22382.0,21343.0,14850.0,12315.0,10391.0,2000.0,1622.0,2013.0,500.0,500.0,500.0,0,0,102043.0,7135.0,0.07792586925923892
212,12102,12103,30000.0,2,2,33,0,0,0,0,0,0,29956.0,30536.0,30162.0,29819.0,14071.0,0.0,29000.0,1200.0,637.0,2000.0,0.0,0.0,0,0,134544.0,32837.0,0.4305964807688524
213,5751,5752,250000.0,3,1,51,-2,-1,-1,-1,0,-1,179.0,1533.0,364.0,381.0,3987.0,7135.0,1540.0,387.0,381.0,3985.0,7161.0,0.0,0,0,13579.0,13454.0,1.0141790802686512
214,8804,8805,140000.0,2,2,29,-1,-1,-1,-1,-1,-1,743.0,896.0,2385.0,732.0,100.0,1526.0,900.0,2385.0,735.0,0.0,1526.0,981.0,0,-1,6382.0,6527.0,0.8017125292740047
215,1083,1084,50000.0,1,2,25,1,2,2,2,2,2,47054.0,48008.0,48913.0,49847.0,50840.0,49502.0,2000.0,2000.0,2000.0,1900.0,1900.0,1600.0,1,2,294164.0,11400.0,0.039685171961405405
216,18078,18079,450000.0,1,2,34,0,0,0,0,0,0,260733.0,228515.0,232762.0,208005.0,194608.0,201044.0,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0,0,0,1325667.0,104138.0,0.08440667045267956
217,17526,17527,290000.0,2,2,34,0,0,0,0,0,0,305781.0,310403.0,315048.0,314085.0,317631.0,315820.0,12012.0,12012.0,12012.0,11016.0,11088.0,12031.0,0,0,1878768.0,70171.0,0.036972077364347065
218,25815,25816,350000.0,2,1,47,0,0,0,0,0,0,97500.0,84202.0,82933.0,80501.0,79038.0,80694.0,3010.0,2970.0,2886.0,2824.0,2925.0,2987.0,1,0,504868.0,17602.0,0.0358775188014598
219,23918,23919,20000.0,2,2,22,1,4,3,2,0,0,17456.0,16896.0,16345.0,15785.0,17018.0,18736.0,0.0,0.0,0.0,1500.0,2000.0,2000.0,1,4,102236.0,5500.0,0.03897766759042191
220,13515,13516,20000.0,3,2,24,1,-1,-1,-2,-2,-2,-8.0,4485.0,0.0,0.0,0.0,0.0,13148.0,433.0,0.0,0.0,0.0,0.0,1,1,4477.0,13581.0,1.386309921962096
221,23218,23219,270000.0,2,2,34,-2,-2,-2,-2,-2,-2,128620.0,2222.0,9076.0,5424.0,9577.0,8130.0,2222.0,9076.0,5424.0,9577.0,8130.0,20177.0,0,-2,163049.0,54606.0,1.0
222,18855,18856,20000.0,1,2,23,0,0,0,0,0,0,14302.0,15748.0,16986.0,18656.0,19101.0,20345.0,2000.0,1500.0,2000.0,1000.0,1500.0,3000.0,0,0,105138.0,11000.0,0.08971877153676114
223,11403,11404,20000.0,2,1,37,4,3,2,0,0,0,20460.0,19860.0,19100.0,18500.0,18500.0,18500.0,0.0,0.0,0.0,0.0,0.0,4500.0,0,4,114920.0,4500.0,0.0
224,10417,10418,170000.0,2,1,33,-2,-2,-2,-2,-2,-2,4018.0,6302.0,6844.0,1467.0,4797.0,2659.0,6330.0,6844.0,1467.0,9594.0,2659.0,7076.0,0,-2,26087.0,33970.0,1.2008886067914948
225,10125,10126,50000.0,2,2,29,-1,0,0,0,0,0,10498.0,8238.0,6411.0,5341.0,3483.0,4093.0,1345.0,1000.0,2000.0,1000.0,1000.0,2000.0,0,0,38064.0,8345.0,0.24502795701393007
226,21926,21927,210000.0,1,2,29,-2,-2,-2,-2,-2,-2,10692.0,-3.0,-3.0,-3.0,650.0,1850.0,0.0,0.0,0.0,653.0,1859.0,1411.0,0,-2,13183.0,3923.0,0.40189604989604993
227,124,125,20000.0,1,2,27,0,0,0,0,0,0,19115.0,18962.0,19298.0,19378.0,19717.0,15630.0,1404.0,1130.0,600.0,861.0,313.0,0.0,0,0,112100.0,4308.0,0.0454509106940571
228,7936,7937,170000.0,1,2,29,-2,-2,-2,-1,0,0,0.0,0.0,0.0,10232.0,9677.0,0.0,0.0,0.0,10232.0,194.0,0.0,0.0,0,0,19909.0,10426.0,0.8040095070786399
229,15866,15867,240000.0,1,2,29,-1,2,2,-2,-2,-2,3126.0,3126.0,626.0,626.0,776.0,783.0,626.0,626.0,626.0,776.0,783.0,1252.0,0,2,9063.0,4689.0,0.8400511836212413
230,11684,11685,30000.0,2,2,24,-1,-1,-1,-2,-2,-2,784.0,4184.0,0.0,0.0,0.0,0.0,4200.0,1000.0,0.0,0.0,0.0,0.0,0,-1,4968.0,5200.0,1.0007648183556406
231,11551,11552,150000.0,2,2,38,-1,-1,-1,-1,-1,2,476.0,476.0,476.0,476.0,1102.0,476.0,476.0,476.0,476.0,1102.0,0.0,476.0,0,2,3482.0,3006.0,0.8
232,16507,16508,80000.0,2,2,24,2,0,0,2,0,0,44507.0,46486.0,51876.0,48962.0,48614.0,49792.0,3000.0,6107.0,0.0,1675.0,1895.0,2117.0,1,2,290237.0,14794.0,0.05095440176007836
233,2551,2552,80000.0,2,2,28,0,0,0,-2,-2,-2,15268.0,5135.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.0,0,0,20403.0,1315.0,0.8512171372930867
234,18450,18451,100000.0,1,2,26,1,2,2,2,0,-1,3144.0,2949.0,4480.0,764.0,528.0,933.0,0.0,1795.0,0.0,13.0,933.0,3000.0,0,2,12798.0,5741.0,0.285058170995671
235,22614,22615,70000.0,1,2,37,0,0,0,0,0,0,64860.0,64533.0,48493.0,48824.0,19000.0,39000.0,2200.0,3000.0,1400.0,500.0,20000.0,0.0,0,0,284710.0,27100.0,0.1327532817809837
236,346,347,100000.0,2,2,26,-1,-1,-1,0,0,0,1370.0,4192.0,4159.0,3542.0,1980.0,3980.0,4210.0,4159.0,1000.0,1080.0,2000.0,1525.0,0,0,19223.0,13974.0,0.6669174741362555
237,17877,17878,20000.0,2,2,27,0,0,0,0,0,0,15993.0,17016.0,18356.0,19028.0,38688.0,19897.0,1600.0,1621.0,1293.0,830.0,1548.0,626.0,0,0,128978.0,7518.0,0.06990899881606459
238,14732,14733,340000.0,2,2,43,0,0,2,0,0,0,106867.0,117152.0,113312.0,114379.0,113627.0,112193.0,12002.0,0.0,4387.0,4634.0,4519.0,2402.0,0,2,677530.0,27944.0,0.044372882029115816
239,23922,23923,50000.0,2,2,23,0,0,0,0,-2,-2,35176.0,30250.0,12625.0,0.0,0.0,0.0,2007.0,5000.0,0.0,0.0,0.0,0.0,0,0,78051.0,7007.0,0.6924773422796825
240,25921,25922,30000.0,2,2,39,-2,-2,-2,-2,-2,-2,2416.0,2226.0,2230.0,561.0,2230.0,565.0,2230.0,2238.0,561.0,2238.0,565.0,564.0,1,-2,10228.0,8396.0,1.0017943666171096
241,23801,23802,200000.0,2,1,56,-2,-2,-2,-2,-2,-2,2155.0,0.0,1750.0,4990.0,1200.0,676.0,0.0,1750.0,4990.0,1369.0,676.0,2158.0,0,-2,10771.0,10943.0,1.0281666666666667
